Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_451.jpg;0;0;0;3.641491;106.9937;93.29983;359.9075;33.09087;359.2532
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_504.jpg;0;0;0;3.628955;107.1133;93.37861;359.8011;33.10367;359.2663
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_557.jpg;0;0;0;3.616104;107.2926;93.49645;359.6622;33.12048;359.3082
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_611.jpg;0;0;0;3.607635;107.4717;93.61406;359.5489;33.13426;359.3768
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_664.jpg;0;0.08080858;0;3.59494;107.591;93.69221;359.484;33.1389;359.4297
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_718.jpg;0;0.2409729;0;3.587331;107.7701;93.80988;359.4314;33.15345;359.5416
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_771.jpg;0;0.4013801;0;3.58725;107.95;93.92749;359.4066;33.15681;359.6428
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_824.jpg;0;0.5607381;0;3.595103;108.0706;94.00624;359.4134;33.15717;359.7081
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_878.jpg;0;0.7216562;0;3.612083;108.2529;94.12527;359.4692;33.15693;359.8029
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_930.jpg;0;0.8806576;0;3.627898;108.4374;94.2457;359.5884;33.15649;359.8927
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_54_984.jpg;0;1;0;3.6593;108.5619;94.32693;359.706;33.15624;359.9491
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_037.jpg;0;0.8416627;0;3.693928;108.7508;94.45016;359.9314;33.1562;0.027662
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_091.jpg;0;0.6802261;0;3.713108;108.9415;94.57455;0.1876571;33.15652;0.09828392
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_144.jpg;0;0.5196646;0;3.734182;109.0693;94.65786;0.3610942;33.15689;0.1406495
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_197.jpg;0;0.3611698;0;3.74639;109.2609;94.78227;0.5746047;33.14504;0.1661762
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_251.jpg;0;0.2000012;0;3.750109;109.4521;94.90617;0.7340683;33.12905;0.1698083
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_304.jpg;0;0.03911701;0;3.747782;109.5789;94.9883;0.8057481;33.11734;0.1640936
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_357.jpg;0;0;0;3.737225;109.768;95.1106;0.8564203;33.09889;0.1476142
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_411.jpg;0;0;0;3.729285;109.9556;95.23186;0.8461202;33.07993;0.1257361
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_464.jpg;-1.231132;0;0;3.717347;110.08;95.31207;0.8108383;33.04581;0.1070002
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_517.jpg;-3.618155;0;0;3.70511;110.2665;95.43031;0.7253016;32.77473;0.04879508
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_571.jpg;-5.986781;0;0;3.696508;110.4532;95.54556;0.602935;32.15159;359.9681
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_625.jpg;-6.009821;0;0;3.682897;110.5779;95.62036;0.4957455;31.57757;359.8905
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_678.jpg;-3.621962;0;0;3.670912;110.7647;95.73079;0.3099749;30.81747;359.7564
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_731.jpg;-1.218349;0;0;3.663175;110.9509;95.84014;0.104075;30.36569;359.6278
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_785.jpg;0;0;0;3.651342;111.0745;95.9128;359.9609;30.24194;359.5537
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_838.jpg;0;0.1585692;0;3.640705;111.2603;96.02251;359.8059;30.19604;359.5045
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_891.jpg;0;0.3181811;0;3.637476;111.4468;96.13213;359.6945;30.19471;359.4771
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_944.jpg;0;0.4792173;0;3.640573;111.5718;96.20548;359.6525;30.20126;359.474
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_55_998.jpg;0;0.6393367;0;3.652921;111.7608;96.31599;359.6361;30.2074;359.4766
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_051.jpg;0;0.798709;0;3.666003;111.9519;96.42764;359.6836;30.21265;359.4928
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_104.jpg;0;0.9576556;0;3.69288;112.0807;96.50291;359.7576;30.2161;359.5127
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_157.jpg;0;1;0;3.728359;112.2765;96.61712;359.9265;30.21875;359.5461
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_211.jpg;0;1;0;3.752941;112.4751;96.73292;0.1543595;30.22065;359.585
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_264.jpg;0;1;0;3.789825;112.609;96.81095;0.3320127;30.22189;359.6136
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_317.jpg;0;1;0;3.826934;112.8111;96.92937;0.596382;30.23768;359.6917
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_371.jpg;0;1;0;3.851825;113.0152;97.04911;0.8710377;30.25892;359.7846
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_424.jpg;0;1;0;3.889103;113.1524;97.12971;1.055446;30.27766;359.8539
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_478.jpg;0;1;0;3.926283;113.3595;97.25176;1.328162;30.31216;359.9682
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_531.jpg;0;1;0;3.95073;113.5679;97.37285;1.508588;30.29654;-0.003601719
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_584.jpg;0;1;0;3.987712;113.706;97.45277;1.483934;30.27349;-0.003107711
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_638.jpg;0;1;0;4.035526;113.915;97.57354;1.42807;30.27107;-0.001231417
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_691.jpg;0;1;0;4.060198;114.1262;97.69554;1.396079;30.25066;-0.001136497
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_744.jpg;0;1;0;4.097049;114.2683;97.77757;1.387347;30.23386;-0.001126938
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_797.jpg;0;1;0;4.133795;114.4833;97.90162;1.390614;30.20711;-0.001152347
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_851.jpg;0;1;0;4.158241;114.7005;98.02684;1.410396;30.17971;-0.001191695
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_904.jpg;0;1;0;4.194841;114.8465;98.11095;1.431035;30.16121;-0.001216313
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_56_958.jpg;0;1;0;4.231365;115.0672;98.23795;1.466437;30.13229;-0.001746592
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_011.jpg;0;1;0;4.25563;115.2896;98.36578;1.48101;30.10949;-0.001952912
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_065.jpg;0;1;0;4.293016;115.4388;98.45145;1.478243;30.09768;-0.001963639
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_117.jpg;0;1;0;4.329925;115.6642;98.58081;1.474054;30.07958;-0.001419441
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_171.jpg;0;1;0;4.354659;115.8918;98.71126;1.480868;30.05511;-0.001298383
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_224.jpg;0;1;0;4.390311;116.0445;98.79874;1.484113;30.03735;-0.001418113
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_278.jpg;0;1;0;4.427204;116.2752;98.93076;1.484039;30.01157;-0.001828222
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_331.jpg;0;1;0;4.451389;116.5079;99.06384;1.490477;29.98679;-0.001329562
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_384.jpg;0;1;0;4.486737;116.6641;99.15307;1.492885;29.9687;-0.001449826
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_438.jpg;0;1;0;4.523312;116.9;99.2877;1.495239;29.94293;-0.001357589
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_490.jpg;0;1;0;4.547194;117.1378;99.42326;1.496046;29.9078;-0.001249924
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_544.jpg;0;0.8427798;0;4.582162;117.2974;99.51409;1.494983;29.8836;-0.001293641
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_598.jpg;0;0.6832926;0;4.608021;117.5377;99.65079;1.485938;29.84955;-0.001287123
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_650.jpg;0;0.5226579;0;4.620675;117.7787;99.78767;1.455128;29.81679;-0.001234688
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_704.jpg;0;0.3619564;0;4.631845;117.9394;99.87885;1.416664;29.79541;-0.00118556
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_758.jpg;0;0.2043051;0;4.633677;118.18;100.0152;1.323993;29.76411;-0.001078497
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_811.jpg;0;0.0429231;0;4.630322;118.4195;100.1509;1.183592;29.73417;-0.0009184295
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_864.jpg;0;0;0;4.61776;118.5784;100.2408;1.062913;29.71527;-0.0007908372
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_917.jpg;0;0.1599751;0;4.605211;118.8158;100.3751;0.854189;29.68889;-0.000515283
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_57_971.jpg;0;0.3189469;0;4.600949;119.0528;100.5092;0.6364954;29.66521;-0.0001584382
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_024.jpg;0;0.4792184;0;4.602125;119.211;100.5987;0.4984847;29.65108;4.023561E-05
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_078.jpg;0;0.6381115;0;4.612267;119.4491;100.7334;0.3183878;29.63247;8.33376E-05
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_131.jpg;0;0.7982047;0;4.623357;119.6889;100.8692;0.1850148;29.61742;-1.052548E-05
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_184.jpg;0;0.9595013;0;4.64755;119.85;100.9604;0.1287048;29.60963;-0.0001063551
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_238.jpg;0;1;0;4.679806;120.0938;101.0987;0.09906121;29.60124;-0.0002415883
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_291.jpg;0;1;0;4.702313;120.3402;101.2385;0.1280848;29.59589;-0.000271424
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_344.jpg;0;1;0;4.736044;120.5059;101.3325;0.174992;29.59329;-0.0003112619
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_398.jpg;0;1;0;4.769753;120.7564;101.4746;0.2792936;29.58977;-0.0004248375
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_451.jpg;0;1;0;4.792225;121.0092;101.618;0.4158377;29.58556;-0.0005643192
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_504.jpg;0;1;0;4.825966;121.1789;101.7142;0.5203497;29.58178;-0.0006619686
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_557.jpg;0;1;0;4.85981;121.4352;101.8594;0.6914086;29.57416;-0.000953281
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_611.jpg;0;1;0;4.88228;121.6936;102.0055;0.8714595;29.56396;-0.001172847
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_664.jpg;0;1;0;4.916042;121.8668;102.1034;0.9923151;29.55514;-0.00127178
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_718.jpg;0;1;0;4.949855;122.1283;102.2509;1.170241;29.53843;-0.00140918
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_771.jpg;0;1;0;4.97242;122.3915;102.3992;1.33958;29.51731;-0.001552638
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_824.jpg;0;1;0;5.006295;122.5679;102.4984;1.448794;29.50095;-0.001490738
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_878.jpg;0;1;0;5.014454;122.8319;102.6465;1.554183;29.4676;-0.004163305
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_931.jpg;0;1;0;5.011984;123.092;102.7922;1.423728;29.42418;-0.001083293
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_58_984.jpg;0;0.9197384;0;5.002925;123.2662;102.8895;1.371483;29.39955;-0.001449002
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_037.jpg;0;0.7601562;0;5.011369;123.5276;103.0354;1.301659;29.36146;-0.001149636
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_091.jpg;0;0.6003977;0;5.011454;123.789;103.1811;1.233258;29.3233;-0.001116621
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_144.jpg;0;0.439647;0;5.005851;123.9632;103.2781;1.180656;29.30206;-0.001082067
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_197.jpg;0;0.2808546;0;4.99508;124.2238;103.4231;1.07991;29.27159;-0.001003576
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_251.jpg;0;0.119558;0;4.996727;124.4838;103.5676;0.9472652;29.24482;-0.0008384669
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_304.jpg;0;0;0;4.986397;124.6564;103.6636;0.8366167;29.22814;-0.0007113493
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_358.jpg;0;0;0;4.970581;124.9141;103.8068;0.639814;29.20519;-0.0004057812
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_411.jpg;-1.197803;0;0;4.959876;125.1707;103.9491;0.41652;29.14588;-0.0003085273
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_463.jpg;-3.59413;0;0;4.94367;125.3414;104.0431;0.2588362;29.01111;-0.001041388
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_517.jpg;-6.00173;0;0;4.927212;125.5975;104.1819;0.01233779;28.57005;359.9766
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_571.jpg;-8.389836;0;0;4.915728;125.8553;104.3175;359.8199;27.80499;359.9067
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_624.jpg;-10.78815;0;0;4.896221;126.0282;104.4051;359.7146;27.10506;359.8176
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_677.jpg;-13.1938;0;0;4.875;126.2897;104.5312;359.5999;25.74464;359.6058
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_731.jpg;-13.18815;0;0;4.859341;126.554;104.6498;359.5296;24.09908;359.2818
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_784.jpg;-10.80303;0;0;4.838816;126.7316;104.7267;359.5538;23.07526;359.0842
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_838.jpg;-8.415914;0;0;4.819053;127.0007;104.8391;359.718;21.78204;358.8602
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_891.jpg;-6.005638;0;0;4.807024;127.2719;104.9493;0.01558185;20.77894;358.8127
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_944.jpg;-3.607702;0;0;4.780455;127.4514;105.0197;0.1242489;20.2607;358.8361
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_07_59_998.jpg;-1.2151;0.1595068;0;4.767573;127.7177;105.1222;0.09496332;19.61354;358.9667
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_050.jpg;0;0.3200245;0;4.762656;127.9838;105.2197;359.9665;19.3342;359.0614
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_104.jpg;0;0.4801461;0;4.762669;128.1622;105.2836;359.9073;19.26844;359.1125
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_157.jpg;0;0.6391267;0;4.771123;128.4314;105.3789;359.8627;19.23313;359.1903
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_211.jpg;0;0.7990963;0;4.781313;128.7025;105.4741;359.8683;19.22138;359.2643
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_264.jpg;0;0.9597551;0;4.804821;128.8847;105.5378;359.9035;19.21815;359.3144
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_318.jpg;0;1;0;4.836442;129.1604;105.6341;0.009183669;19.21661;359.3932
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_371.jpg;0;1;0;4.85854;129.4388;105.7314;0.1663617;19.21915;359.4804
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_424.jpg;0;1;0;4.891753;129.6257;105.7968;0.2867311;19.22511;359.5497
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_477.jpg;-1.203202;1;0;4.92504;129.908;105.8955;0.4890755;19.22108;359.6593
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_531.jpg;-3.631726;1;0;4.947176;130.1929;105.9935;0.706668;19.00491;359.7448
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_584.jpg;-5.977821;1;0;4.980202;130.3843;106.0578;0.8529109;18.69609;359.779
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_638.jpg;-8.390804;1;0;5.010954;130.6737;106.1514;1.061931;17.93658;359.7795
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_690.jpg;-10.78538;1;0;5.011123;130.9645;106.2398;1.243364;16.78442;359.7074
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_745.jpg;-13.20553;1;0;5.007138;131.1577;106.2956;1.289333;15.7678;359.6678
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_797.jpg;-15;1;0;5.010641;131.4461;106.3724;1.178391;13.79095;359.6201
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_850.jpg;-15;1;0;5.013285;131.734;106.4387;0.8927042;11.49271;359.5142
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_904.jpg;-15;1;0;5.011681;131.9272;106.4754;0.6915936;10.00053;359.3281
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_00_958.jpg;-15;1;0;5.006584;132.2162;106.5225;0.28686;7.764839;359.0193
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_011.jpg;-13.79604;1;0;5.010781;132.5064;106.5598;359.8816;5.680931;358.6905
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_064.jpg;-11.42732;1;0;5.001826;132.7026;106.5826;359.7642;4.572838;358.5878
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_118.jpg;-9.014336;1;0;5.001574;133.0004;106.6128;359.7566;3.223251;358.5791
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_170.jpg;-6.606817;1;0;5.00242;133.3038;106.6381;-0.001262091;2.192665;358.7924
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_224.jpg;-9.015336;1;0;5.0234;133.5074;106.6486;0.1875503;1.277077;358.9059
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_277.jpg;-11.38342;1;0;5.00808;133.8096;106.6556;0.3190303;359.6678;359.0168
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_330.jpg;-13.8138;1;0;5.007177;134.1087;106.6513;0.2684425;357.6848;359.0476
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_384.jpg;-15;1;0;5.010821;134.3072;106.6408;0.1992018;356.2461;358.9657
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_438.jpg;-15;1;0;5.00849;134.6024;106.6171;-0.003953346;354.0584;358.8006
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_490.jpg;-15;0.9184158;0;5.010932;134.8998;106.5854;359.9619;352.1172;358.7181
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_544.jpg;-15;0.76062;0;5.000922;135.0988;106.5589;0.02287078;350.894;358.6847
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_597.jpg;-15;0.598202;0;5.000423;135.3942;106.5139;359.9922;349.067;358.7602
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_650.jpg;-15;0.4421194;0;4.997699;135.6883;106.4573;-0.000600523;347.0958;358.8225
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_704.jpg;-15;0.2800154;0;4.998452;135.8827;106.4127;0.001767738;345.7416;358.8133
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_757.jpg;-15;0.1207493;0;4.986214;136.1713;106.3374;359.9939;343.7468;358.7862
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_811.jpg;-15;0;0;4.977433;136.4563;106.2534;359.9905;341.7612;358.7886
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_864.jpg;-15;0;0;4.952419;136.6443;106.1932;359.9906;340.4411;358.8294
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_917.jpg;-15;0;0;4.921092;136.9212;106.0928;359.987;338.5063;358.8157
